,factor 1 score,factor 3 score,country
423,52.006674959029006,38.84168206988678,CA
425,42.8394140561248,34.809311142455954,US
426,56.5353466652735,33.29331312728165,DE
427,50.92914179143408,42.12394843158484,US
428,38.33128831148704,48.316726961220766,CA
429,37.413992998596164,37.863168304311024,US
430,39.710432327534434,29.939293577407618,NO
431,44.768725952016545,35.4361152359808,US
432,51.940642365191955,42.895941791717554,NONE
434,38.50880545907775,41.466926209547836,GB
435,47.49638602280079,39.33434312167135,GB
436,41.156810627829735,41.88354722140593,US
438,58.25129172499999,37.99780345436676,US
439,49.774119450764545,38.93343676952182,US
440,52.01680750827376,41.63280315366667,PH
441,33.13666600551621,43.926149183340264,US
442,41.25893857086804,41.89448813320843,US
443,54.88617903750205,43.6552021581361,US
444,37.779289007273,41.52441409285064,GB
445,37.57842868474175,42.885909730623275,GB
446,41.41076495761969,37.46534620228153,IN
447,36.79174722673768,40.95282734793545,CA
449,40.41994802667752,37.02331620457449,US
450,45.86699739985318,37.238037553164794,US
451,61.09284415046457,41.82916473506509,US
452,55.17605320074685,37.3000596512034,US
453,52.806746420799826,30.263289947016244,US
454,45.27355654932113,35.27408721299492,US
455,51.44385853656557,37.24329097761677,US
456,50.09246831750576,35.987070528003976,US
457,56.870825681990134,38.564492993974746,US
458,50.580959576934326,30.907454370412342,US
459,12.094892620798841,10.818378030989596,US
460,49.729299259958594,35.07764181073844,GB
461,34.63541665129858,46.30890264368344,SE
462,53.04770228999013,38.355914690303585,US
463,39.030359351624945,36.084322312500014,US
464,55.03093468390361,34.1022554144411,FI
465,51.393037575819044,34.470870544268124,US
466,54.09667961651705,37.51633523963635,US
467,45.31110125308709,42.28536719064952,PT
468,41.22214940346195,39.63542287748753,US
470,1.4016751021322533,0.3630472758177217,US
472,55.47221532990951,42.345557164498324,SE
473,34.856978765924055,44.12470819434574,US
474,33.266770154508485,40.14883624148435,US
475,35.61355981453032,47.94436280195576,CO
476,54.45042153968596,26.37320469996713,CA
477,41.29548376854171,48.514869872314456,US
478,50.47694216424996,41.586591241619146,IE
479,37.62774411126126,49.83275619563763,US
480,34.36026196489953,33.404550918568454,AT
481,51.77945523685919,39.92737392096975,GB
482,29.58910550963837,39.759541034115244,US
483,54.747525745101136,37.32532596614679,CA
484,52.12415571278302,40.07179669729843,US
485,12.2275976120675,7.00380682033884,US
486,51.00685323536745,40.92017906624122,US
487,54.2556803525334,30.55498164056749,US
488,31.230207295727087,44.56414893051535,US
489,39.5993944551976,37.27721544701076,DE
490,42.43235889621413,40.44745507486579,EE
491,20.577348000802942,26.525253006223327,US
492,32.37308521233342,41.40502946249392,GB
493,38.75601426287615,47.71098186629,US
495,51.28048732250691,41.00397112881859,FR
496,52.38839206661342,32.12851634532179,RO
497,35.14062162003295,43.09749408641547,GB
498,0.6213377263213615,0.8750981594883022,US
499,49.043175208712555,38.753328102447526,US
500,49.54007435595291,36.14386737028442,CA
501,53.96934071951424,33.36112175257131,US
502,37.113467821307744,42.242570604281354,IN
503,50.4084028255412,40.542189403200545,US
504,43.07786184705515,37.0781924573715,US
505,38.019245577047826,44.13404879384241,US
506,37.84002252348085,43.33294890954155,US
507,39.068865057726335,51.407054850328116,US
508,35.927569203754686,49.601708315506855,SE
509,40.76936915134121,43.838436272446465,US
510,56.24038603823248,36.209990257384376,US
511,55.04026862139158,43.54294675765106,US
512,34.103833907319704,41.351678233033844,US
513,54.6987991316075,42.37390519423759,US
515,55.47239977764123,44.95296879424149,US
516,54.07665348544199,34.261362977116256,US
518,47.03883453314307,34.27523442689825,ES
519,47.70331269351555,29.860481173846225,US
520,53.840351638461435,45.4570952841484,US
521,10.105701407802613,9.813663789258818,TR
522,36.83199653986329,34.9903191162715,DK
523,52.36275723174872,34.02118793237293,CH
524,39.7033833637033,47.85602960068297,BE
525,45.567743513189804,31.59766386244412,CA
526,50.50829881387206,42.663940004641596,US
527,49.202130002504305,40.155690474122146,US
